Index,PctInt*100,Lumens,x,y
441,2070,1.9163,0.6891,0.3108
442,2080,1.9285,0.6889,0.3109
443,2090,1.9381,0.6891,0.3107
444,2100,1.9456,0.6891,0.3108
445,2110,1.9496,0.6889,0.311
446,2120,1.9628,0.689,0.3108
447,2130,1.973,0.6891,0.3107
448,2140,1.9805,0.6889,0.3109
449,2150,1.9898,0.689,0.3108
450,2160,1.9966,0.689,0.3108
451,2170,2.0031,0.689,0.3107
452,2180,2.011,0.6889,0.3107
453,2190,2.0248,0.6891,0.3107
454,2200,2.0374,0.6892,0.3107
455,2210,2.044,0.689,0.3109
456,2220,2.0519,0.6892,0.3107
457,2230,2.0638,0.689,0.3109
458,2240,2.0798,0.6888,0.3108
459,2250,2.0858,0.6892,0.3106
460,2260,2.0844,0.6893,0.3106
461,2270,2.0891,0.6892,0.3106
462,2280,2.1102,0.6893,0.3105
463,2290,2.1179,0.6892,0.3107
464,2300,2.1281,0.6894,0.3104
465,2310,2.1355,0.6892,0.3107
466,2320,2.1479,0.6891,0.3105
467,2330,2.1565,0.6893,0.3105
468,2340,2.1637,0.6893,0.3105
469,2350,2.1738,0.6892,0.3107
470,2360,2.1806,0.6893,0.3105
471,2370,2.1909,0.6894,0.3105
472,2380,2.2031,0.6895,0.3104
473,2390,2.2152,0.6892,0.3107
474,2400,2.2239,0.6895,0.3104
475,2410,2.2337,0.6892,0.3106
476,2420,2.2467,0.6891,0.3108
477,2430,2.2512,0.6895,0.3104
478,2440,2.2687,0.6891,0.3105
479,2450,2.2703,0.6893,0.3105
480,2460,2.2688,0.6895,0.3104
481,2470,2.2859,0.6896,0.3102
482,2480,2.2979,0.6892,0.3103
483,2490,2.3078,0.6892,0.3107
484,2500,2.3172,0.6895,0.3104
485,2510,2.3285,0.6895,0.3104
486,2520,2.3347,0.6891,0.3107
487,2530,2.3454,0.6895,0.3103
488,2540,2.3515,0.6893,0.3105
489,2550,2.3619,0.6894,0.3104
490,2560,2.3779,0.6893,0.3106
491,2570,2.3784,0.6893,0.3106
492,2580,2.3836,0.6894,0.3105
