Index,PctInt*100,Lumens,x,y
276,825,0.85378,0.6875,0.3123
277,828,0.85523,0.6877,0.3121
278,831,0.8585,0.6875,0.3121
279,834,0.86345,0.6876,0.3123
280,837,0.86648,0.6875,0.3123
281,840,0.86903,0.6875,0.3123
282,843,0.87168,0.6876,0.3123
283,846,0.87547,0.6876,0.3123
284,849,0.87654,0.6875,0.3121
285,852,0.8798,0.6876,0.3122
286,855,0.88379,0.6877,0.3122
287,858,0.88569,0.6875,0.3123
288,861,0.88946,0.6878,0.3121
289,864,0.89184,0.6875,0.3122
290,867,0.8932,0.6876,0.3122
291,870,0.89768,0.6875,0.3123
292,873,0.89954,0.6876,0.3122
293,876,0.90259,0.6875,0.3123
294,879,0.90533,0.6877,0.3121
295,882,0.90709,0.6874,0.3122
296,885,0.9121,0.6877,0.3122
297,888,0.9142,0.6877,0.3121
298,891,0.91725,0.6877,0.3122
299,894,0.92029,0.6877,0.3121
300,897,0.9248,0.6877,0.3122
301,900,0.92662,0.6877,0.3122
302,903,0.93109,0.6875,0.3123
303,906,0.93311,0.6875,0.3123
304,909,0.93573,0.6876,0.3123
305,912,0.93851,0.6876,0.3123
306,915,0.94344,0.6877,0.3122
307,918,0.94661,0.6877,0.3122
308,921,0.94684,0.6876,0.3121
309,924,0.94758,0.6877,0.3122
310,927,0.94979,0.6875,0.3121
311,930,0.95593,0.6876,0.3122
312,933,0.96338,0.6876,0.3123
313,936,0.96578,0.6878,0.3121
314,939,0.96768,0.6877,0.3122
315,942,0.9691,0.6876,0.3122
316,945,0.97058,0.6876,0.3121
317,948,0.97512,0.6876,0.3123
318,951,0.97712,0.6878,0.312
319,954,0.98032,0.6877,0.312
320,957,0.98321,0.6875,0.3123
321,960,0.9847,0.6877,0.3121
322,963,0.99208,0.6877,0.3121
323,966,1.0027,0.6878,0.3121
324,969,1.0064,0.6878,0.312
325,972,1.0077,0.6879,0.312
326,975,1.01,0.6877,0.3121
327,978,1.0101,0.6878,0.312
328,981,1.0106,0.6876,0.3122
329,984,1.0102,0.6876,0.312
330,987,1.0103,0.6876,0.3123
331,990,1.0105,0.6879,0.3119
332,993,1.0108,0.6878,0.3121
333,996,1.0097,0.6877,0.3122
334,999,1.0102,0.6878,0.312
335,1010,1.0261,0.6876,0.3122
336,1020,1.0366,0.6876,0.3123
337,1030,1.0442,0.6879,0.312
338,1040,1.0523,0.6878,0.312
339,1050,1.0606,0.6879,0.3121
340,1060,1.0699,0.6878,0.3121
341,1070,1.0797,0.6877,0.3121
342,1080,1.0862,0.688,0.3119
343,1090,1.0985,0.6879,0.312
344,1100,1.1083,0.6878,0.3121
345,1110,1.1155,0.6877,0.3121
346,1120,1.1306,0.6878,0.312
347,1130,1.1427,0.6879,0.312
348,1140,1.1524,0.6879,0.3119
349,1150,1.1608,0.688,0.3118
350,1160,1.1712,0.6879,0.3119
351,1170,1.1797,0.6878,0.312
352,1180,1.1887,0.6878,0.312
353,1190,1.1964,0.6879,0.3119
354,1200,1.2048,0.6879,0.3119
355,1210,1.2137,0.6879,0.312
356,1220,1.224,0.6879,0.3119
357,1230,1.2303,0.688,0.3118
