Index,PctInt*100,Lumens,x,y
313,936,0.47292,0.1276,0.0617
314,939,0.47417,0.1276,0.0618
315,942,0.47576,0.1275,0.0615
316,945,0.47796,0.1276,0.0615
317,948,0.47883,0.1278,0.0618
318,951,0.47943,0.1275,0.0616
319,954,0.48078,0.1277,0.0617
320,957,0.48273,0.1276,0.0616
321,960,0.4835,0.1277,0.0617
322,963,0.48389,0.1276,0.0616
323,966,0.48401,0.1276,0.0615
324,969,0.48448,0.1277,0.0616
325,972,0.48579,0.1276,0.0614
326,975,0.48747,0.1277,0.0615
327,978,0.48838,0.1281,0.0621
328,981,0.48989,0.1277,0.0614
329,984,0.48948,0.1277,0.0614
330,987,0.48913,0.1278,0.0615
331,990,0.48916,0.1277,0.0616
332,993,0.49109,0.1278,0.0618
333,996,0.49644,0.1276,0.0612
334,999,0.49794,0.1276,0.0614
335,1010,0.50094,0.1277,0.0614
336,1020,0.50714,0.1278,0.0615
337,1030,0.51135,0.1279,0.0615
338,1040,0.51182,0.1278,0.0615
339,1050,0.51883,0.1279,0.0616
340,1060,0.51902,0.128,0.0615
341,1070,0.52424,0.1279,0.0614
342,1080,0.529,0.1279,0.0615
343,1090,0.53596,0.1279,0.0611
344,1100,0.53573,0.1279,0.0611
345,1110,0.53847,0.1279,0.0611
346,1120,0.54474,0.1282,0.0613
347,1130,0.54691,0.1281,0.0612
348,1140,0.55034,0.128,0.061
349,1150,0.55349,0.1281,0.0612
350,1160,0.55663,0.128,0.061
351,1170,0.56049,0.1281,0.061
352,1180,0.56412,0.1281,0.061
353,1190,0.56893,0.1281,0.0609
354,1200,0.57381,0.1282,0.061
355,1210,0.58503,0.1282,0.0608
356,1220,0.5927,0.1282,0.0608
357,1230,0.59235,0.1281,0.0607
358,1240,0.59154,0.1283,0.061
359,1250,0.59145,0.1284,0.0611
360,1260,0.5917,0.1281,0.0607
361,1270,0.59205,0.1283,0.0611
362,1280,0.60129,0.1281,0.0607
363,1290,0.60545,0.1283,0.0607
364,1300,0.60817,0.1283,0.0606
365,1310,0.61158,0.1285,0.0608
366,1320,0.61473,0.1284,0.0607
367,1330,0.61891,0.1283,0.0605
368,1340,0.62325,0.1285,0.0607
369,1350,0.62463,0.1284,0.0607
370,1360,0.62859,0.1285,0.0606
371,1370,0.63378,0.1283,0.06
372,1380,0.63566,0.1282,0.0602
373,1390,0.64023,0.1284,0.0602
374,1400,0.64197,0.1283,0.0599
375,1410,0.64605,0.1282,0.0598
376,1420,0.64978,0.1284,0.0602
377,1430,0.65291,0.1286,0.0602
378,1440,0.65592,0.1284,0.0599
379,1450,0.65973,0.1284,0.0598
380,1460,0.6626,0.1284,0.0598
381,1470,0.66889,0.1284,0.06
382,1480,0.66916,0.1284,0.0599
383,1490,0.67304,0.1286,0.0601
384,1500,0.67814,0.1286,0.06
385,1510,0.68285,0.1285,0.06
386,1520,0.68574,0.1288,0.06
387,1530,0.69057,0.1285,0.0598
388,1540,0.69342,0.1286,0.0597
389,1550,0.69587,0.1289,0.0598
390,1560,0.69976,0.1286,0.0599
391,1570,0.70273,0.1287,0.0598
392,1580,0.70545,0.1286,0.0596
393,1590,0.70911,0.1288,0.0598
394,1600,0.71501,0.1287,0.0597
395,1610,0.71475,0.1287,0.0598
396,1620,0.71707,0.1287,0.0599
397,1630,0.71709,0.1287,0.0597
398,1640,0.723,0.1286,0.0597
399,1650,0.72906,0.129,0.0598
400,1660,0.73321,0.1287,0.0596
401,1670,0.73744,0.1287,0.0596
402,1680,0.74207,0.1288,0.0596
403,1690,0.7431,0.1287,0.0595
404,1700,0.74824,0.1291,0.0599
405,1710,0.75321,0.1289,0.0595
406,1720,0.75291,0.1288,0.0595
407,1730,0.75332,0.1288,0.0592
408,1740,0.75721,0.129,0.0596
409,1750,0.76072,0.129,0.0596
410,1760,0.76404,0.1289,0.0595
411,1770,0.76838,0.1288,0.0592
412,1780,0.77182,0.1289,0.0594
413,1790,0.77709,0.1289,0.0593
414,1800,0.77961,0.1289,0.0594
415,1810,0.77976,0.1289,0.0593
416,1820,0.78446,0.1291,0.0596
417,1830,0.78785,0.1289,0.0592
418,1840,0.79158,0.1288,0.0591
419,1850,0.79524,0.129,0.0593
420,1860,0.79856,0.1291,0.0593
421,1870,0.80197,0.1291,0.0593
422,1880,0.80488,0.1292,0.0592
423,1890,0.80826,0.129,0.059
424,1900,0.81077,0.1291,0.0592
425,1910,0.81559,0.1289,0.059
426,1920,0.81599,0.129,0.0591
427,1930,0.82099,0.1291,0.059
428,1940,0.82483,0.129,0.0592
429,1950,0.82842,0.129,0.059
430,1960,0.83638,0.1291,0.0591
431,1970,0.83682,0.1291,0.0592
432,1980,0.83818,0.129,0.0591
433,1990,0.84015,0.129,0.0591
434,2000,0.8426,0.1292,0.0592
435,2010,0.8457,0.1293,0.0591
436,2020,0.8484,0.1291,0.059
437,2030,0.8514,0.1293,0.0594
438,2040,0.85469,0.1292,0.059
439,2050,0.85738,0.1291,0.0589
440,2060,0.86034,0.1291,0.0591
441,2070,0.8633,0.1293,0.0591
