Index,PctInt*100,Lumens,x,y
551,3170,9.7799,0.2999,0.6301
552,3180,9.8024,0.2999,0.6299
553,3190,9.8336,0.2998,0.6302
554,3200,9.8568,0.2997,0.6302
555,3210,9.8831,0.2999,0.6302
556,3220,9.9083,0.2998,0.63
557,3230,9.9329,0.2998,0.6298
558,3240,9.9563,0.2998,0.6299
559,3250,9.9882,0.2999,0.6299
560,3260,10.013,0.2999,0.6302
561,3270,10.034,0.2999,0.6301
562,3280,10.065,0.2999,0.63
563,3290,10.015,0.2998,0.6298
564,3300,10.112,0.2999,0.63
565,3310,10.067,0.2999,0.6298
566,3320,10.089,0.2998,0.6301
567,3330,10.114,0.2999,0.6301
568,3340,10.137,0.2998,0.63
569,3350,10.166,0.3,0.6301
570,3360,10.188,0.2999,0.63
571,3370,10.211,0.2999,0.6301
572,3380,10.243,0.3,0.63
573,3390,10.266,0.3,0.6302
574,3400,10.288,0.3,0.63
575,3410,10.313,0.3,0.63
576,3420,10.343,0.2999,0.6298
577,3430,10.365,0.2999,0.63
578,3440,10.387,0.2999,0.6303
579,3450,10.419,0.2999,0.63
580,3460,10.437,0.2999,0.6299
581,3470,10.465,0.3,0.6301
582,3480,10.493,0.2999,0.6302
583,3490,10.512,0.2999,0.63
584,3500,10.541,0.3,0.6301
585,3510,10.564,0.3,0.63
586,3520,10.586,0.2999,0.6298
587,3530,10.611,0.2999,0.6299
588,3540,10.641,0.3,0.6301
589,3550,10.664,0.3001,0.6303
590,3560,10.686,0.3,0.6301
591,3570,10.713,0.3,0.63
592,3580,10.732,0.3,0.63
593,3590,10.763,0.3,0.6301
594,3600,10.786,0.3001,0.6301
595,3610,10.808,0.3,0.63
596,3620,10.838,0.3,0.63
597,3630,10.863,0.3001,0.6302
598,3640,10.885,0.3,0.6299
599,3650,10.907,0.3,0.6298
600,3660,10.939,0.3001,0.63
601,3670,10.962,0.3,0.6299
602,3680,10.984,0.3001,0.63
603,3690,11.009,0.3001,0.6301
604,3700,11.039,0.3001,0.63
605,3710,11.057,0.3001,0.6299
606,3720,11.084,0.3001,0.6303
607,3730,11.106,0.3001,0.6301
608,3740,11.128,0.3001,0.6299
609,3750,11.15,0.3001,0.6299
610,3760,11.177,0.3,0.6298
611,3770,11.196,0.3001,0.6303
612,3780,11.226,0.3003,0.6301
613,3790,11.249,0.3001,0.63
614,3800,11.272,0.3002,0.6301
615,3810,11.299,0.3001,0.6301
616,3820,11.326,0.3001,0.63
617,3830,11.349,0.3001,0.6301
618,3840,11.371,0.3001,0.63
619,3850,11.398,0.3001,0.6306
620,3860,11.421,0.3,0.6304
621,3870,11.44,0.3001,0.6305
622,3880,11.47,0.3001,0.6306
623,3890,11.494,0.3001,0.6303
624,3900,11.515,0.3001,0.6305
625,3910,11.542,0.3,0.6304
626,3920,11.569,0.3,0.6309
627,3930,11.591,0.3002,0.6304
628,3940,11.614,0.3003,0.6306
629,3950,11.636,0.3001,0.6306
630,3960,11.659,0.3001,0.6304
631,3970,11.681,0.3001,0.6304
632,3980,11.704,0.3002,0.6308
633,3990,11.726,0.3002,0.6307
634,4000,11.757,0.3003,0.6309
635,4010,11.78,0.3002,0.6307
636,4020,11.802,0.3,0.6308
637,4030,11.825,0.3002,0.6306
638,4040,11.847,0.3001,0.6305
639,4050,11.869,0.3002,0.6305
640,4060,11.893,0.3002,0.6307
641,4070,11.92,0.3002,0.6304
642,4080,11.942,0.3003,0.6308
643,4090,11.968,0.3002,0.6303
644,4100,11.99,0.3002,0.6308
645,4110,12.012,0.3003,0.6304
646,4120,12.036,0.3001,0.6302
647,4130,12.062,0.3001,0.6307
648,4140,12.081,0.3002,0.6306
649,4150,12.107,0.3002,0.6309
650,4160,12.133,0.3002,0.6302
651,4170,12.156,0.3003,0.6306
652,4180,12.175,0.3003,0.6306
653,4190,12.2,0.3002,0.6309
654,4200,12.228,0.3002,0.6306
655,4210,12.245,0.3003,0.6307
656,4220,12.276,0.3002,0.6305
657,4230,12.298,0.3003,0.6305
658,4240,12.321,0.3004,0.6304
659,4250,12.341,0.3001,0.6309
660,4260,12.366,0.3003,0.6305
661,4270,12.388,0.3002,0.6305
662,4280,12.41,0.3002,0.6307
663,4290,12.434,0.3003,0.6306
664,4300,12.454,0.3003,0.6303
665,4310,12.483,0.3003,0.6304
666,4320,12.509,0.3003,0.6305
667,4330,12.522,0.3003,0.6304
668,4340,12.551,0.3004,0.6305
669,4350,12.571,0.3003,0.6305
670,4360,12.597,0.3003,0.6308
671,4370,12.617,0.3003,0.6308
672,4380,12.642,0.3003,0.6305
673,4390,12.666,0.3004,0.6305
674,4400,12.687,0.3004,0.6305
675,4410,12.709,0.3003,0.6304
676,4420,12.732,0.3003,0.6304
677,4430,12.753,0.3005,0.6305
678,4440,12.776,0.3003,0.6305
679,4450,12.8,0.3003,0.6304
680,4460,12.825,0.3004,0.6307
681,4470,12.848,0.3003,0.6304
682,4480,12.868,0.3004,0.6308
683,4490,12.892,0.3003,0.6307
684,4500,12.913,0.3003,0.6305
685,4510,12.94,0.3003,0.6306
686,4520,12.955,0.3004,0.6305
687,4530,12.985,0.3005,0.6305
688,4540,13.007,0.3004,0.6305
689,4550,13.029,0.3005,0.6307
690,4560,13.051,0.3005,0.6306
691,4570,13.073,0.3004,0.6305
692,4580,13.095,0.3005,0.6307
693,4590,13.118,0.3004,0.6304
694,4600,13.14,0.3006,0.6307
695,4610,13.162,0.3005,0.6303
696,4620,13.185,0.3004,0.6306
697,4630,13.207,0.3006,0.6304
698,4640,13.229,0.3005,0.6305
699,4650,13.25,0.3005,0.6306
700,4660,13.273,0.3006,0.6308
701,4670,13.296,0.3005,0.6306
702,4680,13.317,0.3005,0.6304
703,4690,13.339,0.3005,0.6306
704,4700,13.363,0.3006,0.6305
705,4710,13.387,0.3005,0.6307
706,4720,13.414,0.3005,0.6305
707,4730,13.437,0.3005,0.6308
708,4740,13.453,0.3005,0.6309
709,4750,13.48,0.3005,0.6307
710,4760,13.504,0.3005,0.6305
711,4770,13.525,0.3004,0.6306
712,4780,13.545,0.3005,0.6304
713,4790,13.567,0.3005,0.6309
714,4800,13.587,0.3006,0.6307
715,4810,13.614,0.3006,0.6306
716,4820,13.634,0.3005,0.631
717,4830,13.652,0.3005,0.6308
718,4840,13.68,0.3006,0.6307
719,4850,13.703,0.3005,0.6307
720,4860,13.715,0.3006,0.6309
721,4870,13.746,0.3005,0.6307
722,4880,13.769,0.3006,0.6306
723,4890,13.788,0.3006,0.6305
724,4900,13.81,0.3006,0.6309
725,4910,13.834,0.3006,0.6306
726,4920,13.858,0.3005,0.631
727,4930,13.871,0.3006,0.6305
728,4940,13.899,0.3006,0.6306
729,4950,13.922,0.3006,0.6305
730,4960,13.938,0.3006,0.6306
731,4970,13.961,0.3005,0.6308
732,4980,13.981,0.3006,0.6304
733,4990,14.005,0.3005,0.6306
734,5000,14.024,0.3006,0.6307
735,5010,14.051,0.3007,0.6308
