Index,PctInt*100,Lumens,x,y
249,744,2.7531,0.2995,0.6298
250,747,2.7686,0.2995,0.6297
251,750,2.7788,0.2995,0.6297
252,753,2.7874,0.2994,0.6298
253,756,2.8027,0.2995,0.6298
254,759,2.8098,0.2995,0.6298
255,762,2.8128,0.2994,0.6296
256,765,2.8224,0.2994,0.6298
257,768,2.8303,0.2995,0.6298
258,771,2.8355,0.2995,0.6299
259,774,2.8393,0.2996,0.6297
260,777,2.8599,0.2994,0.6298
261,780,2.8657,0.2995,0.6298
262,783,2.8689,0.2994,0.6297
263,786,2.8833,0.2995,0.6297
264,789,2.8924,0.2995,0.6297
265,792,2.911,0.2995,0.6298
266,795,2.9184,0.2995,0.6296
267,798,2.9239,0.2996,0.6298
268,801,2.9334,0.2996,0.6297
269,804,2.9418,0.2995,0.6296
270,807,2.9551,0.2995,0.6299
271,810,2.9606,0.2995,0.6297
272,813,2.9678,0.2995,0.6298
273,816,2.9832,0.2995,0.6299
274,819,2.9967,0.2995,0.6297
275,822,3.0062,0.2995,0.6297
276,825,3.0084,0.2995,0.6298
277,828,3.0097,0.2995,0.6298
278,831,3.0096,0.2995,0.6297
279,834,3.0131,0.2995,0.6297
280,837,3.0194,0.2995,0.6296
281,840,3.0293,0.2995,0.6296
282,843,3.0348,0.2995,0.6297
283,846,3.0507,0.2996,0.6297
284,849,3.059,0.2995,0.6297
285,852,3.0708,0.2996,0.6295
286,855,3.0814,0.2996,0.6297
287,858,3.0904,0.2995,0.6298
288,861,3.0941,0.2995,0.6296
289,864,3.0908,0.2996,0.6297
290,867,3.0897,0.2995,0.6297
291,870,3.1033,0.2995,0.6296
292,873,3.1331,0.2996,0.6298
293,876,3.1435,0.2995,0.6297
294,879,3.1465,0.2995,0.6296
295,882,3.1599,0.2995,0.6296
296,885,3.1817,0.2995,0.6297
297,888,3.1896,0.2996,0.6297
298,891,3.1983,0.2996,0.6295
299,894,3.2123,0.2996,0.6297
300,897,3.2206,0.2995,0.6297
301,900,3.228,0.2996,0.6298
302,903,3.2377,0.2996,0.6298
303,906,3.2469,0.2996,0.6296
304,909,3.2527,0.2996,0.6298
305,912,3.2552,0.2996,0.6297
306,915,3.2591,0.2996,0.6296
307,918,3.2679,0.2996,0.6296
308,921,3.2774,0.2996,0.6296
309,924,3.3076,0.2996,0.6296
310,927,3.3133,0.2995,0.6296
311,930,3.3134,0.2995,0.6295
312,933,3.3142,0.2996,0.6296
313,936,3.3136,0.2996,0.6297
314,939,3.3179,0.2995,0.6296
315,942,3.3379,0.2996,0.6297
316,945,3.3491,0.2996,0.6296
317,948,3.3589,0.2995,0.6296
318,951,3.3709,0.2996,0.6296
319,954,3.3902,0.2996,0.6296
320,957,3.4087,0.2996,0.6297
321,960,3.4247,0.2996,0.6295
322,963,3.4309,0.2996,0.6296
323,966,3.4308,0.2996,0.6295
324,969,3.4313,0.2996,0.6296
325,972,3.4306,0.2996,0.6296
326,975,3.4323,0.2995,0.6297
327,978,3.4358,0.2996,0.6296
328,981,3.4381,0.2996,0.6295
329,984,3.4818,0.2995,0.6294
330,987,3.4929,0.2995,0.6296
331,990,3.4966,0.2994,0.6295
332,993,3.4972,0.2995,0.6297
333,996,3.5003,0.2995,0.6295
334,999,3.5039,0.2994,0.6295
335,1010,3.5282,0.2996,0.6295
336,1020,3.565,0.2996,0.6294
337,1030,3.5918,0.2994,0.6297
338,1040,3.6191,0.2995,0.6298
339,1050,3.6405,0.2996,0.6299
340,1060,3.6813,0.2995,0.6297
341,1070,3.7281,0.2995,0.6298
342,1080,3.8508,0.2994,0.6296
343,1090,3.8513,0.2994,0.6298
344,1100,3.8442,0.2995,0.6293
345,1110,3.8447,0.2994,0.6295
346,1120,3.8448,0.2995,0.6298
347,1130,3.8455,0.2995,0.6297
348,1140,3.873,0.2994,0.6297
349,1150,3.9328,0.2993,0.6296
350,1160,3.9718,0.2995,0.6296
351,1170,3.9995,0.2996,0.6296
352,1180,4.0191,0.2995,0.6294
353,1190,4.0456,0.2995,0.6295
354,1200,4.0691,0.2995,0.6296
355,1210,4.0959,0.2996,0.6297
356,1220,4.1285,0.2995,0.6297
357,1230,4.1324,0.2995,0.6297
358,1240,4.1829,0.2996,0.6297
359,1250,4.2136,0.2995,0.6298
360,1260,4.2354,0.2996,0.6295
361,1270,4.2917,0.2995,0.6295
362,1280,4.3062,0.2995,0.6296
363,1290,4.3413,0.2996,0.6298
364,1300,4.3701,0.2997,0.6299
365,1310,4.3933,0.2995,0.6299
366,1320,4.4149,0.2996,0.6299
367,1330,4.4561,0.2994,0.6296
368,1340,4.4745,0.2997,0.6298
369,1350,4.5103,0.2995,0.6297
370,1360,4.5088,0.2995,0.6296
371,1370,4.5267,0.2995,0.6299
372,1380,4.5963,0.2995,0.6296
373,1390,4.6106,0.2996,0.6296
374,1400,4.6465,0.2995,0.6298
375,1410,4.6807,0.2996,0.6298
376,1420,4.7066,0.2995,0.6295
377,1430,4.7335,0.2995,0.6295
378,1440,4.7581,0.2996,0.6298
379,1450,4.785,0.2996,0.6296
380,1460,4.8101,0.2996,0.6296
381,1470,4.8362,0.2995,0.6296
382,1480,4.8705,0.2995,0.6299
383,1490,4.8991,0.2995,0.6296
384,1500,4.9137,0.2997,0.6294
385,1510,4.9465,0.2996,0.6297
386,1520,4.9328,0.2997,0.6295
387,1530,4.9864,0.2996,0.6298
388,1540,5.0342,0.2996,0.6296
389,1550,5.0749,0.2996,0.6296
390,1560,5.1037,0.2996,0.6296
391,1570,5.1295,0.2997,0.6299
392,1580,5.147,0.2996,0.6297
393,1590,5.16,0.2996,0.6296
394,1600,5.2293,0.2997,0.6294
395,1610,5.2411,0.2998,0.6298
396,1620,5.2413,0.2997,0.6297
397,1630,5.2496,0.2998,0.63
398,1640,5.2926,0.2996,0.6296
399,1650,5.3245,0.2997,0.6301
400,1660,5.3556,0.2998,0.6299
401,1670,5.4044,0.2999,0.63
402,1680,5.4318,0.2997,0.63
403,1690,5.4749,0.2997,0.6298
404,1700,5.4817,0.2997,0.6298
405,1710,5.4969,0.2997,0.6297
406,1720,5.5346,0.2998,0.63
407,1730,5.5686,0.2998,0.6301
408,1740,5.5985,0.2997,0.6297
409,1750,5.627,0.2998,0.6298
410,1760,5.6552,0.2997,0.6301
411,1770,5.6764,0.2996,0.6296
412,1780,5.7071,0.2996,0.6299
413,1790,5.7351,0.2997,0.6302
414,1800,5.7586,0.2997,0.6297
415,1810,5.798,0.2996,0.6295
416,1820,5.8094,0.2997,0.6299
417,1830,5.8435,0.2997,0.6301
418,1840,5.8809,0.2997,0.63
419,1850,5.9129,0.2997,0.6298
420,1860,5.9318,0.2997,0.6297
421,1870,5.9578,0.2997,0.6301
422,1880,5.9903,0.2997,0.6298
423,1890,6.0165,0.2997,0.6299
424,1900,6.0396,0.2997,0.6297
425,1910,6.0755,0.2998,0.6297
426,1920,6.1119,0.2997,0.6301
427,1930,6.1376,0.2998,0.6297
428,1940,6.1641,0.2998,0.6299
429,1950,6.1922,0.2998,0.6299
430,1960,6.2246,0.2998,0.6301
431,1970,6.2517,0.2998,0.6296
432,1980,6.278,0.2998,0.6301
433,1990,6.3065,0.2998,0.6298
434,2000,6.3442,0.2998,0.6299
435,2010,6.3705,0.2999,0.63
436,2020,6.3985,0.2998,0.6299
437,2030,6.4319,0.2998,0.6299
438,2040,6.4746,0.2997,0.6299
439,2050,6.5005,0.2998,0.6298
440,2060,6.5316,0.2998,0.6299
441,2070,6.5573,0.2998,0.6301
442,2080,6.5883,0.2999,0.63
443,2090,6.6126,0.2999,0.6298
444,2100,6.6471,0.2997,0.6299
445,2110,6.6738,0.2998,0.63
446,2120,6.7074,0.2998,0.6297
447,2130,6.7417,0.2997,0.6299
448,2140,6.7619,0.2998,0.6297
449,2150,6.7925,0.2998,0.6297
450,2160,6.819,0.2998,0.6299
451,2170,6.8525,0.2998,0.63
452,2180,6.8798,0.2997,0.6299
453,2190,6.9124,0.2999,0.6299
454,2200,6.9443,0.2998,0.63
455,2210,6.9658,0.2999,0.6299
456,2220,7.0101,0.2999,0.6298
457,2230,7.055,0.3,0.6297
458,2240,7.0605,0.2999,0.6298
459,2250,7.0789,0.2999,0.63
460,2260,7.1004,0.2999,0.6301
461,2270,7.1299,0.2999,0.6298
462,2280,7.1556,0.2999,0.6301
463,2290,7.1819,0.3,0.6299
464,2300,7.2055,0.2999,0.6296
465,2310,7.2332,0.2999,0.63
466,2320,7.2654,0.2999,0.63
467,2330,7.2869,0.2999,0.63
468,2340,7.313,0.3,0.6302
469,2350,7.3375,0.2999,0.6299
470,2360,7.3627,0.3001,0.6298
471,2370,7.3913,0.3,0.6299
472,2380,7.4146,0.3001,0.6299
473,2390,7.4464,0.2999,0.6299
474,2400,7.4661,0.3,0.6299
475,2410,7.4955,0.2999,0.63
476,2420,7.524,0.3,0.63
477,2430,7.545,0.3,0.6299
478,2440,7.5891,0.2998,0.6301
479,2450,7.6126,0.3,0.6299
480,2460,7.6385,0.2999,0.6299
481,2470,7.6662,0.3,0.63
482,2480,7.6887,0.3,0.6299
483,2490,7.7117,0.2999,0.6298
484,2500,7.7416,0.3,0.6297
485,2510,7.7707,0.2999,0.6298
486,2520,7.7855,0.2999,0.63
487,2530,7.8155,0.3,0.6299
488,2540,7.8453,0.3,0.6302
489,2550,7.8628,0.3,0.63
490,2560,7.892,0.3,0.6301
491,2570,7.9147,0.3,0.63
492,2580,7.9486,0.3001,0.63
493,2590,7.9724,0.2999,0.6301
494,2600,7.995,0.3,0.6301
495,2610,8.0192,0.3,0.6301
496,2620,8.0485,0.3,0.6301
497,2630,8.077,0.3,0.6301
498,2640,8.104,0.3,0.6298
499,2650,8.1277,0.2999,0.6301
500,2660,8.1541,0.3002,0.6299
501,2670,8.176,0.3,0.63
502,2680,8.1987,0.3001,0.6302
503,2690,8.2247,0.3,0.6298
504,2700,8.2513,0.3001,0.6298
505,2710,8.2759,0.3001,0.6298
506,2720,8.3024,0.3,0.6301
507,2730,8.3284,0.2999,0.6299
508,2740,8.3458,0.3002,0.63
509,2750,8.3746,0.2999,0.6298
510,2760,8.4055,0.3001,0.63
511,2770,8.4247,0.3001,0.6301
512,2780,8.4519,0.3,0.6301
513,2790,8.4744,0.3001,0.6299
514,2800,8.5004,0.3001,0.6299
515,2810,8.5262,0.3001,0.6302
516,2820,8.5495,0.3001,0.63
517,2830,8.57,0.3001,0.6299
518,2840,8.5958,0.3,0.6299
519,2850,8.623,0.3001,0.6301
520,2860,8.6468,0.3001,0.6301
521,2870,8.6811,0.3001,0.63
522,2880,8.7053,0.3,0.6299
523,2890,8.7275,0.3,0.63
524,2900,8.7504,0.3,0.63
525,2910,8.7762,0.3,0.63
526,2920,8.8041,0.3001,0.6299
527,2930,8.823,0.3001,0.63
528,2940,8.8531,0.3002,0.6298
529,2950,8.8796,0.3001,0.6301
530,2960,8.8984,0.3001,0.63
531,2970,8.9302,0.3002,0.6301
532,2980,8.9486,0.3001,0.6302
533,2990,8.9715,0.3002,0.6302
534,3000,8.9955,0.3001,0.6298
535,3010,9.0187,0.3001,0.6299
536,3020,9.0407,0.3002,0.6299
537,3030,9.0681,0.3002,0.6301
538,3040,9.0951,0.3002,0.63
539,3050,9.1205,0.3001,0.6299
540,3060,9.1471,0.3001,0.6299
541,3070,9.1669,0.3001,0.63
542,3080,9.1984,0.3001,0.6301
543,3090,9.2228,0.3001,0.6302
544,3100,9.2415,0.3002,0.63
545,3110,9.2671,0.3002,0.6302
546,3120,9.291,0.3002,0.6297
547,3130,9.3108,0.3003,0.6298
548,3140,9.3389,0.3002,0.6301
549,3150,9.3618,0.3002,0.63
550,3160,9.3842,0.3002,0.6302
551,3170,9.4125,0.3002,0.6299
552,3180,9.4363,0.3002,0.6302
553,3190,9.4647,0.3003,0.63
554,3200,9.489,0.3001,0.63
555,3210,9.5087,0.3002,0.6299
556,3220,9.5345,0.3002,0.63
557,3230,9.5586,0.3002,0.6299
558,3240,9.5782,0.3003,0.6299
559,3250,9.6035,0.3003,0.63
560,3260,9.6297,0.3002,0.6302
561,3270,9.6473,0.3004,0.6299
562,3280,9.6725,0.3003,0.6301
563,3290,9.7001,0.3002,0.63
564,3300,9.7225,0.3002,0.6302
565,3310,9.75,0.3003,0.6301
566,3320,9.7724,0.3002,0.6302
567,3330,9.81,0.3004,0.6301
568,3340,9.8336,0.3003,0.6299
569,3350,9.8545,0.3003,0.6301
570,3360,9.8793,0.3004,0.63
571,3370,9.9051,0.3003,0.63
572,3380,9.9256,0.3004,0.63
573,3390,9.9564,0.3003,0.63
574,3400,9.9807,0.3003,0.6302
575,3410,9.9998,0.3003,0.6301
576,3420,10.025,0.3003,0.6299
577,3430,10.049,0.3003,0.6302
578,3440,10.069,0.3003,0.63
579,3450,10.092,0.3003,0.63
580,3460,10.112,0.3004,0.6299
581,3470,10.137,0.3003,0.6299
582,3480,10.163,0.3003,0.6301
583,3490,10.189,0.3004,0.6302
